4000 4 0.6 100
4626 -25.090910 6.000000 2.636364 -17.636364
4627 37.818180 23.636364 0.545455 34.454544
4628 37.545456 -7.363636 32.818180 -27.272728
4629 -47.727272 -39.636364 -43.090908 -37.181820
4630 17.090910 -8.000000 29.545454 46.545456
4631 -12.000000 -24.181818 -22.454546 -44.545456
4632 11.181818 14.090909 36.272728 13.909091
4633 43.636364 -39.000000 -10.909091 -31.454546
4634 17.000000 -44.454544 14.727273 18.636364
4635 29.181818 -20.818182 16.909090 30.545454
4636 21.818182 -0.181818 -46.727272 37.909092
4637 24.000000 -39.727272 -49.181820 -8.909091
4638 16.090910 30.363636 -12.363636 -45.909092
4639 -30.000000 29.000000 -26.636364 31.181818
4640 -6.909091 -40.272728 -4.909091 0.636364
4641 -29.272728 48.000000 33.000000 -48.454544
4642 -32.545456 11.636364 34.090908 46.636364
4643 40.818180 1.000000 41.090908 26.454546
4644 -35.363636 44.363636 14.454545 38.727272
4645 -31.545454 15.272727 -20.181818 34.545456
4646 9.454545 31.363636 -47.545456 29.545454
4647 10.363636 -24.090910 24.545454 -32.636364
4648 -14.363636 -16.454546 31.818182 20.181818
4649 -18.454546 14.818182 35.545456 -1.000000
4650 -9.727273 19.636364 9.545455 -5.090909
4651 -29.272728 0.636364 -28.545454 -14.636364
4652 8.818182 49.727272 -12.090909 27.363636
4653 28.818182 17.818182 25.727272 -11.727273
4654 13.000000 28.272728 -18.363636 -26.636364
4655 -45.818180 -29.909090 4.545455 3.636364
4656 3.636364 -13.636364 -26.181818 49.000000
4657 -34.909092 -40.636364 11.909091 5.363636
4658 42.909092 -28.545454 -49.636364 -36.363636
4659 35.909092 -14.363636 12.818182 8.545455
4660 -14.636364 -49.181820 -0.272727 -22.000000
4661 18.636364 -24.454546 16.272728 -4.545455
4662 -32.363636 -38.181820 18.818182 -14.363636
4663 -18.090910 -26.545454 39.272728 49.363636
4664 23.636364 -23.090910 48.363636 38.727272
4665 0.090909 10.272727 -5.818182 -7.000000
4666 45.545456 8.363636 20.454546 45.272728
4667 44.000000 -16.636364 3.909091 -6.818182
4668 -15.818182 -46.363636 21.181818 -33.363636
4669 -7.000000 1.272727 12.090909 10.636364
4670 26.909090 -19.090910 46.272728 -27.363636
4671 18.181818 49.363636 -28.000000 5.727273
4672 -9.909091 -29.545454 -5.545455 40.272728
4673 44.545456 -47.545456 -2.909091 -46.000000
4674 10.818182 -32.363636 49.272728 18.636364
4675 1.000000 17.000000 -38.181820 35.181820
4676 34.545456 46.818180 -34.363636 -22.454546
4677 -1.818182 27.727272 -47.909092 -24.909090
4678 -27.545454 48.363636 -2.181818 40.727272
4679 -38.363636 33.636364 -3.545455 1.727273
4680 -45.909092 -45.272728 5.818182 -37.454544
4681 -42.727272 -47.000000 -33.454544 18.090910
4682 -29.363636 -20.363636 0.636364 35.454544
4683 46.727272 12.454545 34.454544 31.272728
4684 23.181818 -49.909092 -27.363636 -28.636364
4685 27.818182 -25.272728 10.272727 -49.727272
4686 -13.000000 -28.090910 -45.181820 -1.363636
4687 -30.545454 15.090909 -35.818180 -12.636364
4688 33.727272 20.090910 -0.090909 41.000000
4689 36.909092 30.272728 22.909090 -42.454544
4690 -40.000000 -26.454546 -43.181820 -29.454546
4691 49.909092 41.272728 -34.363636 23.090910
4692 -44.818180 -11.727273 -41.727272 33.000000
4693 13.090909 32.363636 47.090908 -36.090908
4694 -31.818182 -34.181820 12.545455 -12.363636
4695 44.727272 40.545456 25.000000 28.454546
4696 10.636364 -11.181818 33.272728 -2.454545
4697 -30.909090 6.272727 18.909090 -7.090909
4698 43.636364 39.545456 13.454545 43.545456
4699 30.818182 29.090910 30.454546 49.818180
4700 -18.727272 -47.454544 46.636364 44.363636
4701 35.000000 -42.363636 -41.727272 -33.000000
4702 -26.545454 34.636364 4.636364 -18.000000
4703 25.181818 -6.545455 -39.454544 -0.272727
4704 32.272728 43.818180 47.272728 -48.545456
4705 13.909091 30.090910 -5.636364 7.636364
4706 19.636364 -28.272728 15.000000 14.363636
4707 -49.181820 -4.454545 14.181818 -17.909090
4708 -1.909091 24.727272 -9.727273 -3.090909
4709 32.363636 12.363636 13.909091 -44.181820
4710 10.818182 -17.636364 1.636364 -0.090909
4711 25.909090 12.181818 49.636364 22.000000
4712 19.909090 -39.272728 23.454546 -16.181818
4713 -45.363636 -18.272728 -44.727272 24.363636
4714 3.454545 34.181820 2.545455 18.090910
4715 -20.272728 -19.454546 -35.909092 41.636364
4716 -44.727272 18.181818 2.454545 37.636364
4717 -5.545455 -19.818182 -42.727272 -44.727272
4718 12.636364 9.000000 5.181818 2.363636
4719 -15.000000 18.636364 -25.636364 -31.272728
4720 43.272728 -38.272728 16.454546 47.909092
4721 -6.545455 21.727272 36.090908 -39.272728
4722 5.909091 -11.363636 28.818182 49.454544
4723 33.090908 42.909092 -45.000000 -47.818180
4724 11.181818 21.272728 -46.272728 -30.545454
4725 -48.545456 -25.181818 -25.272728 27.909090
4726 33.818180 43.818180 -19.727272 -17.272728
4727 12.454545 18.545454 1.454545 5.727273
4728 30.272728 -32.090908 17.545454 -12.454545
4729 -46.454544 3.636364 -1.727273 23.272728
4730 -43.818180 -9.090909 36.636364 39.272728
4731 -16.090910 41.636364 -44.727272 -41.090908
4732 26.727272 -41.000000 -21.636364 28.181818
4733 -16.090910 16.909090 6.181818 -18.454546
4734 10.727273 -49.727272 28.090910 -12.909091
4735 18.818182 -20.363636 -43.363636 12.909091
4736 11.363636 24.181818 -35.727272 28.727272
4737 -8.272727 12.545455 2.090909 -2.090909
4738 -46.454544 2.545455 1.000000 1.272727
4739 8.000000 6.272727 24.000000 -15.272727
4740 29.181818 -33.818180 -37.090908 -36.909092
4741 33.090908 32.909092 8.454545 7.727273
4742 47.090908 -13.363636 -41.363636 29.727272
4743 30.090910 -34.727272 -7.272727 5.272727
4744 -46.636364 7.000000 -15.909091 -4.909091
4745 -16.545454 -50.000000 -43.181820 -13.000000
4746 2.545455 21.636364 -47.909092 -39.454544
4747 -8.272727 26.090910 9.090909 -29.090910
4748 42.272728 22.000000 -2.181818 39.181820
4749 18.818182 -29.818182 10.727273 15.909091
4750 6.818182 19.363636 -4.363636 0.727273
4751 34.727272 -47.818180 -44.000000 -48.090908
4752 23.090910 -9.909091 10.818182 -43.454544
4753 3.909091 31.454546 7.363636 -43.545456
4754 3.090909 9.454545 -19.181818 44.818180
4755 -0.636364 39.909092 -20.363636 5.454545
4756 25.818182 41.272728 8.454545 -5.363636
4757 -38.545456 -30.727272 -25.636364 32.090908
4758 38.636364 33.818180 -17.181818 37.181820
4759 36.090908 -11.090909 39.090908 9.181818
4760 42.818180 -0.090909 29.545454 -3.181818
4761 -18.636364 -13.090909 3.272727 48.272728
4762 -39.818180 48.000000 -43.000000 9.545455
4763 -48.272728 -13.363636 -21.181818 27.545454
4764 -8.272727 37.272728 -14.000000 3.272727
4765 -43.454544 10.363636 -14.636364 45.272728
4766 -5.727273 32.090908 32.454544 -5.818182
4767 -29.000000 35.454544 -46.636364 -36.181820
4768 -0.818182 32.909092 24.454546 44.454544
4769 -16.363636 -22.181818 42.727272 -6.181818
4770 -10.363636 49.727272 -32.818180 -8.636364
4771 0.181818 9.818182 -31.000000 -44.181820
4772 -2.909091 18.818182 9.090909 17.545454
4773 -20.727272 -41.727272 26.636364 37.363636
4774 -45.818180 9.090909 -18.454546 -24.818182
4775 8.363636 -15.090909 2.909091 -42.363636
4776 -18.363636 -22.636364 -34.090908 29.090910
4777 19.000000 -41.363636 -27.090910 -27.545454
4778 -27.727272 3.909091 13.909091 36.272728
4779 -36.272728 46.727272 42.090908 24.636364
4780 15.545455 15.000000 -7.818182 -41.363636
4781 37.181820 -31.181818 46.000000 41.363636
4782 41.818180 -22.454546 -19.545454 0.181818
4783 26.272728 33.363636 21.636364 -28.272728
4784 -25.454546 37.545456 -49.181820 43.636364
4785 -39.909092 -12.454545 -20.090910 -17.636364
4786 41.454544 43.818180 -17.545454 -31.000000
4787 -45.636364 -25.363636 43.727272 20.000000
4788 -46.545456 -14.090909 28.636364 40.636364
4789 18.636364 38.545456 45.909092 10.454545
4790 -33.909092 -23.636364 -25.545454 -43.727272
4791 -26.454546 -40.000000 -22.000000 -1.909091
4792 47.545456 -21.090910 5.545455 -28.545454
4793 30.272728 35.545456 3.818182 21.818182
4794 43.181820 -49.818180 -45.363636 47.636364
4795 -25.181818 48.363636 31.454546 -7.909091
4796 -1.818182 10.090909 -3.363636 -33.181820
4797 -1.363636 -7.454545 41.090908 28.636364
4798 18.909090 -34.454544 34.909092 -43.727272
4799 -10.636364 -23.272728 18.181818 -13.000000
4800 19.454546 -12.363636 8.454545 -0.181818
4801 -13.000000 -23.818182 -14.545455 -19.818182
4802 -23.636364 -9.909091 -8.363636 15.000000
4803 2.363636 -26.909090 -29.090910 -35.636364
4804 47.090908 17.545454 -5.000000 -4.272727
4805 -39.909092 -13.909091 -11.818182 42.818180
4806 15.454545 -13.090909 49.090908 -45.090908
4807 13.727273 17.363636 5.727273 -3.000000
4808 -31.181818 -22.000000 -39.363636 5.818182
4809 4.181818 -3.909091 36.000000 44.363636
4810 -49.909092 -8.454545 23.181818 16.272728
4811 14.636364 44.181820 30.636364 11.727273
4812 11.727273 -10.545455 -28.636364 35.727272
4813 39.363636 9.545455 28.545454 18.636364
4814 -39.636364 41.545456 37.363636 37.909092
4815 22.727272 -6.909091 -15.090909 41.545456
4816 35.000000 -4.363636 -2.636364 3.000000
4817 -44.454544 -2.818182 -2.545455 -44.363636
4818 38.727272 -15.545455 35.727272 3.454545
4819 -21.363636 30.181818 -34.818180 -45.727272
4820 -30.363636 0.363636 40.000000 -41.000000
4821 -40.000000 18.545454 41.545456 -29.636364
4822 23.909090 28.909090 -27.909090 -3.363636
4823 -27.909090 7.000000 -11.818182 -42.909092
4824 -47.363636 49.363636 10.090909 -27.909090
4825 -3.363636 -28.636364 -8.454545 -0.818182
4826 5.909091 -22.636364 -47.363636 48.363636
4827 -42.454544 -18.272728 -33.545456 -8.909091
4828 32.090908 -43.545456 13.909091 -44.090908
4829 38.909092 5.454545 -9.909091 12.818182
4830 -15.545455 12.181818 -40.454544 6.545455
4831 -16.909090 11.545455 27.454546 -0.454545
4832 11.000000 1.363636 21.636364 -28.545454
4833 36.636364 -36.727272 20.636364 -7.454545
4834 -9.363636 23.363636 4.727273 12.000000
4835 -31.090910 21.272728 -46.909092 -35.181820
4836 41.545456 17.090910 -15.363636 30.454546
4837 -27.454546 24.727272 7.181818 20.818182
4838 0.818182 30.545454 -8.818182 33.909092
4839 -7.909091 -31.363636 -16.545454 -33.090908
4840 33.909092 -31.000000 -11.636364 20.545454
4841 -17.727272 -40.909092 -23.090910 36.727272
4842 46.272728 31.636364 -1.272727 -21.000000
4843 16.727272 15.727273 7.636364 8.363636
4844 -3.363636 42.272728 2.636364 19.181818
4845 30.909090 -26.363636 3.909091 -18.272728
4846 -45.818180 45.090908 -20.545454 10.181818
4847 -22.363636 12.909091 40.909092 -38.454544
4848 45.727272 -6.818182 45.909092 -22.000000
4849 2.272727 -13.363636 -35.272728 12.363636
4850 -17.909090 27.363636 -44.818180 48.909092
4851 -6.909091 12.818182 21.090910 39.727272
4852 5.181818 -12.454545 22.727272 -13.909091
4853 11.272727 -23.363636 31.636364 29.272728
4854 -14.363636 -38.909092 3.272727 13.272727
4855 37.818180 -5.727273 38.636364 33.636364
4856 37.454544 48.363636 -24.545454 3.545455
4857 -15.000000 4.090909 -20.272728 17.090910
4858 -18.545454 -1.272727 29.818182 38.363636
4859 -38.454544 0.909091 41.909092 30.545454
4860 38.545456 28.454546 -19.545454 13.636364
4861 -31.000000 -37.909092 -7.090909 4.636364
4862 -13.000000 -39.909092 -18.272728 -25.090910
4863 4.363636 -15.818182 -27.636364 5.636364
4864 -17.454546 -2.181818 -40.818180 31.363636
4865 -48.090908 2.727273 -1.545455 -2.818182
4866 -48.545456 -21.636364 -0.636364 -23.181818
4867 43.090908 -8.727273 -42.545456 45.454544
4868 -30.181818 -12.090909 9.090909 -11.181818
4869 13.909091 -34.090908 -42.727272 -49.090908
4870 -24.000000 -11.000000 -10.363636 44.181820
4871 23.181818 12.000000 -0.181818 -30.454546
4872 -26.272728 22.818182 -49.090908 -24.363636
4873 -10.636364 13.181818 36.727272 -9.181818
4874 41.545456 -13.909091 17.636364 34.727272
4875 27.454546 38.909092 44.000000 47.272728
4876 -9.272727 3.181818 -0.090909 -31.545454
4877 32.909092 7.181818 -16.818182 -27.272728
4878 -40.000000 22.909090 -33.090908 33.181820
4879 -1.272727 30.545454 -33.454544 22.454546
4880 17.181818 -32.545456 48.181820 -43.454544
4881 30.636364 48.727272 11.181818 36.090908
4882 -15.181818 -7.363636 34.636364 -37.727272
4883 -18.363636 28.636364 -26.636364 36.181820
4884 -4.363636 37.090908 -45.363636 -21.454546
4885 -5.727273 -12.181818 15.090909 18.090910
4886 -25.454546 32.000000 1.272727 23.363636
4887 12.545455 31.636364 -4.181818 -6.454545
4888 -37.090908 7.818182 0.090909 43.636364
4889 6.545455 -38.727272 43.545456 41.454544
4890 4.000000 28.181818 -32.454544 49.454544
4891 20.636364 -9.000000 35.636364 -19.818182
4892 -8.090909 -45.909092 8.727273 36.272728
4893 -8.090909 -12.272727 4.363636 30.363636
4894 -30.272728 -30.454546 3.727273 46.181820
4895 -35.000000 49.545456 -10.272727 -22.000000
4896 21.272728 -46.272728 -14.545455 -22.181818
4897 -35.000000 -21.000000 -30.727272 32.818180
4898 -29.000000 0.727273 46.090908 -44.545456
4899 41.727272 31.727272 -14.363636 -2.545455
4900 49.636364 -41.727272 -16.272728 5.454545
4901 -4.000000 -48.000000 -14.181818 15.727273
4902 -14.636364 39.545456 25.727272 0.363636
4903 -47.090908 -20.636364 42.181820 24.181818
4904 -16.909090 -22.363636 -47.909092 -1.909091
4905 20.454546 -14.818182 -5.181818 41.454544
4906 35.909092 -9.090909 -39.181820 41.454544
4907 -13.454545 -3.545455 -11.000000 -13.818182
4908 4.727273 36.545456 41.636364 -35.454544
4909 -47.636364 -8.727273 30.363636 1.545455
4910 -19.181818 19.909090 -34.181820 -2.363636
4911 49.272728 -42.000000 -28.181818 -17.636364
4912 -0.454545 -12.272727 44.363636 -30.000000
4913 36.818180 -10.818182 -24.636364 22.727272
4914 30.090910 -13.818182 28.090910 -19.545454
4915 32.636364 -19.090910 16.727272 1.272727
4916 -18.727272 22.181818 15.818182 -16.272728
4917 -36.454544 10.000000 49.090908 8.181818
4918 -20.000000 -35.090908 -44.181820 -20.727272
4919 -13.181818 -22.272728 25.545454 36.363636
4920 29.272728 19.909090 -29.818182 16.090910
4921 -27.090910 -4.454545 -11.090909 -47.000000
4922 31.727272 -19.181818 -2.636364 14.454545
4923 11.727273 -35.909092 -20.454546 43.000000
4924 -49.909092 45.363636 -9.454545 -36.363636
4925 5.454545 3.545455 21.909090 35.454544
4926 18.454546 27.727272 -21.454546 -30.909090
4927 -30.727272 -32.090908 -30.727272 48.636364
4928 37.818180 -10.454545 14.727273 -39.272728
4929 35.090908 -32.545456 -22.363636 30.727272
4930 -1.727273 38.818180 9.000000 -26.181818
4931 -47.090908 38.545456 -19.272728 -33.181820
4932 33.909092 35.090908 -19.454546 3.181818
4933 -11.363636 -33.727272 2.454545 -29.000000
4934 -42.181820 31.090910 -9.909091 -22.818182
4935 -37.181820 23.272728 -10.363636 -49.272728
4936 -37.181820 -31.818182 -24.727272 -38.272728
4937 -14.272727 16.727272 -43.727272 47.818180
4938 19.363636 15.272727 -14.454545 22.272728
4939 3.818182 16.272728 39.181820 1.636364
4940 1.363636 -16.454546 -45.181820 -46.090908
4941 -0.181818 7.363636 -25.090910 21.454546
4942 2.272727 28.818182 48.636364 15.090909
4943 15.909091 2.090909 29.636364 42.545456
4944 20.363636 -31.181818 -45.636364 -43.909092
4945 49.363636 -25.545454 -32.272728 18.818182
4946 39.818180 3.272727 4.909091 7.454545
4947 -16.636364 7.909091 -27.090910 48.636364
4948 -44.727272 -8.363636 -47.454544 5.090909
4949 49.000000 -8.727273 -9.545455 15.090909
4950 -29.909090 2.909091 -6.000000 36.090908
4951 -44.909092 -26.272728 28.636364 25.454546
4952 6.363636 46.818180 45.363636 19.545454
4953 -28.636364 -23.090910 -11.636364 -25.000000
4954 30.272728 -42.818180 46.272728 -36.363636
4955 28.909090 -30.727272 -37.727272 34.272728
4956 24.727272 -21.363636 -10.636364 23.727272
4957 19.909090 43.636364 2.636364 40.090908
4958 -3.363636 46.636364 40.000000 1.727273
4959 -15.818182 32.454544 -9.000000 -45.636364
4960 43.181820 0.181818 24.000000 -21.636364
4961 27.090910 -23.818182 17.181818 7.363636
4962 -2.818182 13.454545 34.909092 -23.818182
4963 46.545456 -39.000000 -39.545456 21.272728
4964 -10.272727 13.636364 8.818182 -26.545454
4965 7.363636 -38.545456 -22.636364 -46.000000
4966 -28.000000 -32.636364 5.727273 20.000000
4967 -36.272728 -39.454544 24.454546 -43.090908
4968 10.727273 12.272727 -0.909091 -12.181818
4969 -47.727272 -33.727272 -40.909092 -0.454545
4970 29.727272 -42.181820 25.727272 40.181820
4971 -31.181818 -50.000000 11.454545 22.363636
4972 13.636364 -29.636364 45.909092 -29.000000
4973 -4.363636 -12.909091 -25.000000 31.454546
4974 4.545455 44.545456 1.545455 32.090908
4975 -44.909092 -10.181818 -47.181820 15.818182
4976 -47.909092 1.909091 -32.454544 -31.818182
4977 18.181818 -23.363636 17.727272 11.727273
4978 -15.545455 7.272727 1.909091 17.090910
4979 7.272727 -36.545456 -10.454545 -29.000000
4980 -2.363636 -0.727273 5.818182 43.272728
4981 36.363636 30.909090 24.818182 4.727273
4982 39.272728 -9.818182 0.636364 -41.727272
4983 30.000000 3.454545 24.090910 45.909092
4984 -44.636364 41.636364 -35.909092 23.545454
4985 -17.909090 31.909090 -14.636364 16.545454
4986 3.000000 -48.909092 -16.272728 -39.636364
4987 -35.454544 37.090908 -4.818182 12.181818
4988 0.181818 -49.000000 19.363636 0.363636
4989 45.727272 8.000000 -31.000000 35.090908
4990 48.181820 19.636364 43.363636 42.000000
4991 -26.818182 31.272728 37.909092 -7.636364
4992 36.818180 -48.000000 -20.181818 -31.090910
4993 47.727272 29.000000 49.363636 0.818182
4994 30.090910 -3.090909 25.000000 44.727272
4995 -2.181818 -29.818182 20.727272 48.000000
4996 -28.818182 -9.909091 12.181818 -33.000000
4997 -38.090908 45.000000 -34.090908 -39.909092
4998 14.727273 -40.727272 -47.909092 -48.272728
4999 40.545456 -46.181820 -5.909091 41.181820
5000 -44.090908 37.727272 -39.818180 -32.545456
5001 16.727272 -40.454544 32.090908 -3.090909
5002 6.454545 7.090909 5.454545 -45.727272
5003 41.090908 -23.818182 -33.909092 -37.636364
5004 30.181818 42.090908 -6.818182 42.090908
5005 37.181820 9.090909 -33.909092 15.727273
5006 32.181820 -31.818182 17.454546 36.545456
5007 -27.909090 -24.636364 27.818182 -8.181818
5008 -36.818180 38.000000 23.090910 43.727272
5009 -38.636364 5.272727 -9.363636 17.818182
5010 -23.818182 46.090908 35.909092 -18.818182
5011 -27.636364 -34.181820 7.363636 -33.636364
5012 -42.090908 -49.454544 -41.545456 45.090908
5013 23.454546 -25.454546 10.818182 5.636364
5014 6.636364 -7.909091 6.000000 42.545456
5015 17.545454 -16.181818 -1.818182 44.545456
5016 -14.363636 -28.727272 38.272728 -3.000000
5017 40.363636 -7.181818 -21.363636 -33.363636
5018 -11.090909 -21.636364 11.636364 25.090910
5019 -5.818182 -31.000000 41.454544 2.181818
5020 -30.454546 -36.181820 -2.727273 -43.181820
5021 -11.636364 -28.000000 12.454545 -41.181820
5022 14.090909 -17.727272 -48.636364 -18.363636
5023 16.181818 -0.454545 -10.000000 -48.181820
5024 20.909090 -21.636364 12.727273 11.272727
5025 21.181818 -44.818180 41.727272 -26.090910
5026 -16.363636 3.363636 49.090908 27.818182
5027 22.363636 -45.636364 -20.000000 -44.272728
5028 -31.818182 41.181820 -37.454544 20.454546
5029 -36.818180 38.818180 29.272728 27.272728
5030 -28.818182 30.727272 -27.181818 -48.818180
5031 -19.727272 26.636364 -33.181820 -35.000000
5032 -31.181818 29.545454 40.181820 -46.181820
5033 48.636364 45.727272 -22.181818 -17.727272
5034 13.000000 -9.272727 -26.090910 -14.636364
5035 -4.909091 17.818182 5.000000 27.181818
5036 9.000000 31.363636 -2.363636 36.000000
5037 34.090908 -23.090910 27.090910 -30.909090
5038 -28.545454 -36.272728 -29.727272 15.636364
5039 40.454544 0.909091 30.636364 -40.727272
5040 -5.636364 34.636364 -36.818180 -7.000000
5041 30.454546 4.818182 25.272728 -6.545455
5042 45.545456 49.181820 42.636364 4.454545
5043 17.000000 -2.363636 -18.363636 -10.181818
5044 -7.090909 43.090908 -10.363636 -23.000000
5045 -16.090910 -33.181820 -3.909091 5.363636
5046 -19.454546 30.181818 -15.181818 -29.000000
5047 -18.909090 -34.454544 -5.818182 25.454546
5048 -49.818180 7.363636 -17.727272 44.454544
5049 -37.818180 -42.454544 -12.090909 -28.454546
5050 -29.363636 -19.363636 26.000000 -48.545456
5051 42.090908 -28.454546 -8.636364 -15.000000
5052 -21.545454 31.000000 25.818182 12.363636
5053 -38.363636 -14.272727 -18.363636 -7.727273
5054 -34.090908 16.454546 27.090910 10.909091
5055 45.818180 -14.909091 0.181818 -40.090908
5056 42.454544 32.545456 -45.636364 -31.545454
5057 -46.090908 -7.636364 3.818182 -25.454546
5058 36.818180 -6.272727 -23.909090 28.909090
5059 15.272727 31.272728 -22.181818 -42.454544
5060 26.090910 -46.363636 33.818180 37.818180
5061 -10.545455 -34.545456 -6.090909 19.181818
5062 45.727272 -29.000000 -6.090909 -44.545456
5063 20.000000 44.181820 -20.818182 12.454545
5064 40.545456 -16.454546 44.818180 44.454544
5065 39.727272 -1.363636 -17.090910 40.363636
5066 42.363636 22.818182 19.363636 21.454546
5067 4.090909 -39.000000 29.090910 -6.000000
5068 -35.363636 26.727272 -18.181818 4.090909
5069 42.181820 25.727272 -12.818182 -48.272728
5070 -39.363636 31.090910 -29.000000 30.636364
5071 25.272728 0.181818 6.909091 29.636364
5072 47.636364 15.545455 38.000000 37.363636
5073 -21.909090 -29.090910 41.636364 -15.727273
5074 43.727272 24.818182 -44.181820 11.636364
5075 35.818180 48.727272 -44.363636 -49.545456
5076 25.454546 1.363636 18.454546 31.454546
5077 -9.090909 -44.363636 47.000000 1.545455
5078 36.727272 -31.909090 -4.000000 25.909090
5079 18.272728 -33.181820 5.545455 29.727272
5080 32.363636 7.363636 31.000000 -39.545456
5081 28.272728 22.636364 -5.181818 35.818180
5082 -2.545455 14.454545 11.272727 -16.727272
5083 27.000000 30.818182 -2.454545 16.272728
5084 -17.818182 -34.000000 11.545455 23.090910
5085 -28.363636 22.363636 -11.454545 -27.727272
5086 40.454544 48.363636 48.181820 22.636364
5087 -34.818180 17.545454 2.363636 47.636364
5088 -25.000000 -16.636364 -28.090910 -32.909092
5089 -30.181818 30.545454 -33.181820 17.272728
5090 8.818182 28.090910 -49.454544 -0.363636
5091 22.727272 12.000000 -34.090908 -45.090908
5092 28.000000 41.272728 41.909092 49.727272
5093 13.727273 -5.727273 -14.181818 18.000000
5094 -7.363636 -16.000000 -9.363636 7.909091
5095 -34.636364 -43.090908 5.545455 -9.636364
5096 4.090909 41.272728 21.363636 24.000000
5097 21.909090 38.181820 5.090909 -5.454545
5098 16.272728 19.545454 44.272728 -10.909091
5099 -18.454546 -26.000000 7.818182 -40.454544
5100 -34.636364 13.545455 -26.909090 42.909092
5101 -42.181820 8.909091 10.909091 0.545455
5102 -43.272728 -34.545456 -41.545456 -27.818182
5103 -13.818182 27.818182 12.545455 -45.909092
5104 32.909092 -16.090910 28.090910 18.636364
5105 -27.909090 -2.909091 -36.727272 -47.727272
5106 -33.363636 -42.454544 5.181818 -1.818182
5107 -4.636364 -37.000000 21.545454 24.545454
5108 40.454544 44.727272 17.454546 48.272728
5109 17.454546 -7.727273 -1.181818 24.272728
5110 21.545454 21.090910 46.454544 -42.272728
5111 -1.090909 22.818182 -38.181820 -18.090910
5112 -29.363636 -46.181820 -49.454544 6.545455
5113 0.909091 -22.363636 8.818182 31.363636
5114 -1.000000 -22.181818 -20.454546 44.454544
5115 4.727273 -35.090908 32.818180 -4.818182
5116 -40.363636 0.363636 -6.545455 27.181818
5117 -43.545456 -43.818180 15.272727 28.000000
5118 27.272728 11.727273 35.727272 -9.909091
5119 -15.454545 -38.636364 35.818180 5.181818
5120 -34.818180 36.363636 -38.181820 29.909090
5121 -22.090910 34.454544 11.272727 26.909090
5122 -23.818182 -45.363636 35.181820 30.909090
5123 -16.545454 18.090910 -23.909090 -6.909091
5124 -17.727272 33.363636 -15.909091 -11.272727
5125 39.545456 -36.818180 -33.272728 16.909090
5126 24.909090 -33.727272 -43.000000 -26.636364
5127 -8.545455 42.818180 42.363636 20.545454
5128 43.000000 -32.000000 0.454545 -15.272727
5129 -47.454544 -24.363636 -24.454546 -21.272728
5130 -5.909091 -39.272728 -26.545454 27.545454
5131 42.636364 -0.454545 -15.454545 -25.090910
5132 -17.090910 32.454544 27.454546 -13.636364
5133 45.727272 -42.000000 -46.727272 20.636364
5134 -25.727272 -25.909090 -42.181820 15.818182
5135 -19.272728 -49.727272 -13.636364 -12.454545
5136 -31.727272 -49.363636 22.363636 -15.363636
5137 -9.909091 47.909092 27.181818 34.272728
5138 -27.545454 -49.363636 25.636364 -34.818180
5139 14.000000 -39.818180 3.909091 47.000000
5140 42.727272 -18.545454 -2.818182 -47.727272
5141 -10.545455 14.272727 36.727272 27.636364
5142 38.363636 44.636364 7.272727 -17.090910
5143 44.909092 -42.545456 20.454546 -36.818180
5144 -41.909092 6.636364 11.727273 12.090909
5145 4.545455 -11.090909 -3.636364 27.090910
5146 -10.363636 -14.181818 -43.909092 -46.363636
5147 -3.909091 10.000000 -35.545456 2.636364
5148 41.454544 11.636364 18.727272 -5.181818
5149 -24.090910 5.454545 -27.545454 -21.909090
5150 0.090909 43.545456 11.000000 8.818182
5151 -49.000000 -4.636364 35.909092 -27.090910
5152 -48.000000 -2.363636 35.000000 6.636364
5153 36.545456 -4.818182 -2.454545 -10.000000
5154 31.090910 3.636364 -6.272727 -9.000000
5155 -22.545454 22.000000 -42.545456 -31.000000
5156 -16.272728 26.181818 27.636364 23.454546
5157 -4.545455 -36.090908 -48.363636 45.636364
5158 -42.545456 26.454546 18.272728 -41.545456
5159 -28.181818 4.181818 -18.636364 -26.090910
5160 -34.363636 -19.727272 44.363636 -47.727272
5161 25.454546 -8.090909 6.090909 20.363636
5162 -40.636364 -36.363636 -24.818182 0.636364
5163 35.727272 -17.363636 33.454544 -16.727272
5164 -27.363636 11.090909 -29.454546 18.181818
5165 25.000000 -14.000000 27.636364 32.454544
5166 -37.454544 -4.090909 40.909092 -1.818182
5167 -36.000000 -13.818182 22.090910 -20.363636
5168 16.454546 30.272728 -4.272727 5.727273
5169 -14.000000 -48.090908 -10.000000 -4.636364
5170 -34.454544 15.181818 -40.090908 -34.909092
5171 -38.272728 43.363636 12.181818 -15.636364
5172 4.545455 32.818180 -33.636364 -20.454546
5173 -31.181818 44.000000 -24.090910 -4.818182
5174 3.818182 -33.181820 43.454544 17.818182
5175 16.818182 15.545455 47.454544 -2.909091
5176 -4.090909 -6.727273 -47.090908 45.727272
5177 9.000000 6.727273 -8.818182 38.363636
5178 -28.090910 14.909091 -46.454544 -2.545455
5179 8.272727 15.727273 45.727272 -37.181820
5180 12.363636 -37.909092 6.272727 31.272728
5181 -30.000000 32.181820 -23.545454 37.636364
5182 -37.181820 -30.090910 5.454545 29.727272
5183 49.363636 16.727272 -23.181818 9.090909
5184 -26.181818 -6.454545 4.818182 32.818180
